Entity,Code,Year,"Age-standardized deaths from trachea, bronchus, lung cancers in females in those aged all ages per 100,000 people","Age-standardized deaths from trachea, bronchus, lung cancers in males in those aged all ages per 100,000 people"
Switzerland,CHE,2002,11.845638,35.291004
Switzerland,CHE,2003,12.429368,35.78108
Switzerland,CHE,2004,12.802065,34.414337
Switzerland,CHE,2005,12.628375,35.712955
Switzerland,CHE,2006,14.025901,32.76889
Switzerland,CHE,2007,14.000162,33.354733
Switzerland,CHE,2008,13.343984,33.409092
Switzerland,CHE,2009,14.04763,30.022333
Switzerland,CHE,2010,14.331398,31.26163
Switzerland,CHE,2011,14.839813,30.171492
Switzerland,CHE,2012,14.520535,28.153147
Switzerland,CHE,2013,14.706511,27.608458
Switzerland,CHE,2014,14.213509,27.468582
Switzerland,CHE,2015,13.856556,27.462992
Switzerland,CHE,2016,14.866578,25.183533
Switzerland,CHE,2017,14.4629,25.481977
Switzerland,CHE,2018,14.314916,24.718977
Switzerland,CHE,2019,14.644869,21.966463
Switzerland,CHE,2020,13.317184,21.203028
Switzerland,CHE,2021,13.08837,21.249931
Switzerland,CHE,2022,13.556031,20.067232
Switzerland,CHE,2023,12.092205,18.88709
Syria,SYR,1998,2.2885852,7.191323
Syria,SYR,1999,2.3143938,9.240998
Syria,SYR,2000,4.8970094,8.28123
Syria,SYR,2001,2.3123827,6.5345345
Syria,SYR,2002,2.1560645,8.388821
Syria,SYR,2003,3.1737494,9.014326
Syria,SYR,2004,2.7376869,8.188667
Syria,SYR,2005,2.5864906,8.047758
Syria,SYR,2006,2.6801069,7.765889
Syria,SYR,2007,2.2830646,9.081266
Syria,SYR,2008,3.2644358,11.635599
Syria,SYR,2009,3.262188,9.838089
Syria,SYR,2010,3.2464833,10.425674
Tajikistan,TJK,1981,4.7794547,18.32517
Tajikistan,TJK,1982,5.2335844,18.108671
Tajikistan,TJK,1985,6.7741814,19.423342
Tajikistan,TJK,1986,7.166992,21.141644
Tajikistan,TJK,1987,6.6038136,22.699081
Tajikistan,TJK,1988,8.820869,22.765814
Tajikistan,TJK,1989,7.4805126,23.104965
Tajikistan,TJK,1990,4.8453107,16.312363
Tajikistan,TJK,1991,4.975531,16.912586
Tajikistan,TJK,1992,4.3874063,16.821587
Tajikistan,TJK,1993,2.890689,12.427676
Tajikistan,TJK,1994,2.644533,9.922353
Tajikistan,TJK,1995,2.3254535,7.317645
Tajikistan,TJK,1996,1.7306104,7.4905524
Tajikistan,TJK,1997,2.6324818,7.5393896
Tajikistan,TJK,1998,3.1224883,8.107261
Tajikistan,TJK,1999,2.6744273,7.767105
Tajikistan,TJK,2000,2.3623483,5.2244124
Tajikistan,TJK,2001,2.5821097,5.13484
Tajikistan,TJK,2002,2.8600335,6.600616
Tajikistan,TJK,2003,3.4498918,7.8036237
Tajikistan,TJK,2004,3.3445377,7.8965693
Tajikistan,TJK,2005,3.4852457,6.77589
Tajikistan,TJK,2016,3.367729,6.1876917
Tajikistan,TJK,2017,2.887258,5.5079784
Tajikistan,TJK,2018,3.5987563,5.1908083
Tajikistan,TJK,2019,7.28672,10.553807
Tajikistan,TJK,2020,8.563785,16.272306
Tajikistan,TJK,2021,6.3433237,12.661779
Tajikistan,TJK,2022,6.709925,13.186171
Thailand,THA,1969,1.1315598,2.47615
Thailand,THA,1970,0.96364206,2.8251047
Thailand,THA,1971,1.1223304,2.8994436
Thailand,THA,1972,1.0365133,2.5650651
Thailand,THA,1973,1.45166,3.965236
Thailand,THA,1974,1.8373771,4.2431936
Thailand,THA,1975,2.2138045,5.0574975
Thailand,THA,1976,1.5514091,3.5005474
Thailand,THA,1977,1.7054787,4.227292
Thailand,THA,1978,1.5162684,4.6878924
Thailand,THA,1979,1.9772471,5.645379
Thailand,THA,1980,2.1686738,6.595206
Thailand,THA,1981,1.9355197,6.197098
Thailand,THA,1982,2.25054,7.0418253
Thailand,THA,1983,2.1417618,6.520325
Thailand,THA,1984,2.0857732,5.4982114
Thailand,THA,1985,1.7547427,5.0116167
Thailand,THA,1986,2.01467,4.877141
Thailand,THA,1987,2.0807066,5.872892
Thailand,THA,1990,2.4101892,6.8850937
Thailand,THA,1991,2.5535767,7.4340672
Thailand,THA,1992,2.533213,7.2809014
Thailand,THA,1994,3.192819,9.343259
Thailand,THA,1995,3.214177,9.026976
Thailand,THA,1996,3.0093522,8.930335
Thailand,THA,1997,3.099522,8.521028
Thailand,THA,1998,3.5691395,9.662931
Thailand,THA,1999,4.432839,11.367903
Thailand,THA,2000,5.6925707,14.208726
Thailand,THA,2002,7.0297112,18.029545
Thailand,THA,2003,7.311274,18.821611
Thailand,THA,2004,7.2121105,17.88601
Thailand,THA,2005,7.1052256,18.406504
Thailand,THA,2006,7.2621922,17.346552
Thailand,THA,2007,7.9547496,20.397448
Thailand,THA,2008,8.024574,20.466515
Thailand,THA,2009,7.961197,21.098108
Thailand,THA,2010,8.569093,20.67379
Thailand,THA,2011,9.012489,21.935413
Thailand,THA,2012,9.06687,22.214283
Thailand,THA,2013,9.553271,23.294085
Thailand,THA,2014,9.7238,22.811378
Thailand,THA,2015,10.232622,23.534521
Thailand,THA,2016,10.204397,23.124191
Thailand,THA,2017,9.900388,23.140726
Thailand,THA,2018,10.41967,22.096176
Thailand,THA,2019,10.255099,22.44577
Thailand,THA,2021,9.66981,21.213825
Thailand,THA,2023,9.849694,20.650557
Trinidad and Tobago,TTO,1951,2.795888,2.1651523
Trinidad and Tobago,TTO,1952,2.453802,3.6431189
Trinidad and Tobago,TTO,1953,1.0679395,2.5520282
Trinidad and Tobago,TTO,1954,3.3515906,4.922195
Trinidad and Tobago,TTO,1955,1.7860407,5.950637
Trinidad and Tobago,TTO,1956,2.0213583,6.331016
Trinidad and Tobago,TTO,1957,2.016058,6.48905
Trinidad and Tobago,TTO,1958,2.2617714,8.841694
Trinidad and Tobago,TTO,1960,4.400051,9.996854
Trinidad and Tobago,TTO,1961,2.6305523,6.594351
Trinidad and Tobago,TTO,1962,4.338202,14.6475725
Trinidad and Tobago,TTO,1963,4.6823964,10.253215
Trinidad and Tobago,TTO,1966,5.130731,13.277578
Trinidad and Tobago,TTO,1967,3.7218325,12.60711
Trinidad and Tobago,TTO,1968,4.4257226,6.9512424
Trinidad and Tobago,TTO,1970,4.2897854,14.752391
Trinidad and Tobago,TTO,1971,3.2914808,17.480417
Trinidad and Tobago,TTO,1972,2.7543437,12.821917
Trinidad and Tobago,TTO,1973,7.0489364,10.95253
Trinidad and Tobago,TTO,1974,5.3719516,16.801315
Trinidad and Tobago,TTO,1975,6.103996,17.826382
Trinidad and Tobago,TTO,1976,2.7754953,11.764357
Trinidad and Tobago,TTO,1977,4.001156,12.633112
Trinidad and Tobago,TTO,1978,5.7149687,12.282
Trinidad and Tobago,TTO,1979,2.7206614,13.067083
Trinidad and Tobago,TTO,1980,6.5874553,15.287877
Trinidad and Tobago,TTO,1981,3.4970026,10.707728
Trinidad and Tobago,TTO,1982,4.062009,17.687775
Trinidad and Tobago,TTO,1983,3.619985,18.094551
Trinidad and Tobago,TTO,1984,4.5425935,17.632664
Trinidad and Tobago,TTO,1985,3.9572065,16.407433
Trinidad and Tobago,TTO,1986,5.8475823,19.754982
Trinidad and Tobago,TTO,1987,4.4647813,22.405285
Trinidad and Tobago,TTO,1988,4.290984,23.425982
Trinidad and Tobago,TTO,1989,4.0611954,18.03282
Trinidad and Tobago,TTO,1990,3.033203,15.643253
Trinidad and Tobago,TTO,1991,5.9902906,16.126598
Trinidad and Tobago,TTO,1992,5.1950808,17.214449
Trinidad and Tobago,TTO,1993,5.1275344,14.226982
Trinidad and Tobago,TTO,1994,4.060237,12.877658
Trinidad and Tobago,TTO,1995,5.3440247,14.86437
Trinidad and Tobago,TTO,1996,3.7985165,19.250235
Trinidad and Tobago,TTO,1997,5.196766,15.7815
Trinidad and Tobago,TTO,1998,4.936757,17.981667
Trinidad and Tobago,TTO,1999,4.5885973,17.484442
Trinidad and Tobago,TTO,2000,3.4639978,15.978465
Trinidad and Tobago,TTO,2001,4.372599,17.37281
Trinidad and Tobago,TTO,2002,4.336457,15.476135
Trinidad and Tobago,TTO,2003,4.502754,18.457401
Trinidad and Tobago,TTO,2004,2.720968,17.459198
Trinidad and Tobago,TTO,2005,3.5562081,17.076242
Trinidad and Tobago,TTO,2006,3.0512893,16.850128
Trinidad and Tobago,TTO,2007,4.567183,15.475492
Trinidad and Tobago,TTO,2008,4.505163,15.507813
Trinidad and Tobago,TTO,2009,3.716798,15.452785
Trinidad and Tobago,TTO,2010,4.834654,17.851574
Trinidad and Tobago,TTO,2011,5.1734223,13.512851
Trinidad and Tobago,TTO,2012,3.8998425,15.749108
Trinidad and Tobago,TTO,2013,4.1741495,15.858032
Trinidad and Tobago,TTO,2014,6.4198813,18.527897
Trinidad and Tobago,TTO,2015,4.9859753,17.327076
Trinidad and Tobago,TTO,2016,5.428828,17.700005
Trinidad and Tobago,TTO,2017,4.834685,16.423801
Trinidad and Tobago,TTO,2018,4.6590395,16.7406
Trinidad and Tobago,TTO,2019,5.4823427,13.8315325
Trinidad and Tobago,TTO,2020,4.532121,16.677954
Turkey,TUR,2009,7.2647605,50.615017
Turkey,TUR,2010,7.1548715,51.934868
Turkey,TUR,2011,7.4408784,52.44806
Turkey,TUR,2012,7.920093,52.899292
Turkey,TUR,2013,7.9118237,56.585335
Turkey,TUR,2014,8.062266,55.167873
Turkey,TUR,2015,8.175888,53.618816
Turkey,TUR,2016,8.239328,53.2388
Turkey,TUR,2017,7.889777,51.84169
Turkey,TUR,2018,8.128376,49.664482
Turkey,TUR,2019,7.4376564,46.742607
Turkey,TUR,2020,7.203754,44.254295
Turkey,TUR,2021,7.146975,41.80372
Turkey,TUR,2022,6.7086782,38.923107
Turkey,TUR,2023,6.92377,38.473568
Turkmenistan,TKM,1981,6.180589,24.260468
Turkmenistan,TKM,1982,5.7206383,23.14769
Turkmenistan,TKM,1985,5.9326572,25.641184
Turkmenistan,TKM,1986,4.6112566,20.571682
Turkmenistan,TKM,1987,5.306836,24.499273
Turkmenistan,TKM,1988,5.9976234,27.391834
Turkmenistan,TKM,1989,4.189897,20.150938
Turkmenistan,TKM,1990,3.7462811,23.434273
Turkmenistan,TKM,1991,3.812775,20.398918
Turkmenistan,TKM,1992,4.764517,20.255938
Turkmenistan,TKM,1993,5.5450516,21.371582
Turkmenistan,TKM,1994,4.0581074,18.493963
Turkmenistan,TKM,1995,4.0175753,16.670885
Turkmenistan,TKM,1996,5.07994,16.535126
Turkmenistan,TKM,1997,3.6595652,16.871532
Turkmenistan,TKM,1998,3.4210372,13.638322
Turkmenistan,TKM,1999,2.531617,13.273343
Turkmenistan,TKM,2000,3.1550918,13.975049
Turkmenistan,TKM,2001,4.593636,13.378655
Turkmenistan,TKM,2002,3.1565042,14.215429
Turkmenistan,TKM,2003,2.2548766,9.752275
Turkmenistan,TKM,2004,2.2839253,9.963696
Turkmenistan,TKM,2005,2.6042771,10.542729
Turkmenistan,TKM,2006,2.7130296,10.109276
Turkmenistan,TKM,2007,2.8146524,10.708711
Turkmenistan,TKM,2008,3.3799906,8.37836
Turkmenistan,TKM,2009,2.787429,10.061903
Turkmenistan,TKM,2010,3.5045357,11.921807
Turkmenistan,TKM,2011,3.4021404,12.544574
Turkmenistan,TKM,2012,2.6527557,9.511297
Turkmenistan,TKM,2013,2.4545732,9.519207
Turkmenistan,TKM,2014,3.3323295,12.594364
Turkmenistan,TKM,2015,2.971141,11.608352
Ukraine,UKR,1981,7.145518,52.630806
Ukraine,UKR,1982,7.149935,54.120842
Ukraine,UKR,1985,7.148303,58.854927
Ukraine,UKR,1986,7.4952683,61.173836
Ukraine,UKR,1987,7.6699767,63.935883
Ukraine,UKR,1988,7.945397,66.627396
Ukraine,UKR,1989,8.073823,68.40638
Ukraine,UKR,1990,8.150726,68.56762
Ukraine,UKR,1991,8.177139,68.287605
Ukraine,UKR,1992,7.599593,67.59478
Ukraine,UKR,1993,7.4460387,65.82427
Ukraine,UKR,1994,7.1756134,64.30821
Ukraine,UKR,1995,7.1548877,62.367485
Ukraine,UKR,1996,6.5708995,58.363293
Ukraine,UKR,1997,6.55168,56.888145
Ukraine,UKR,1998,6.463041,56.54454
Ukraine,UKR,1999,6.472946,55.151104
Ukraine,UKR,2000,6.3185544,55.067234
Ukraine,UKR,2001,5.8879247,52.363842
Ukraine,UKR,2002,5.5599246,51.115097
Ukraine,UKR,2003,5.3640413,48.93739
Ukraine,UKR,2004,5.5774198,47.880928
Ukraine,UKR,2005,5.2795086,46.689827
Ukraine,UKR,2006,5.2328467,46.11209
Ukraine,UKR,2007,4.962377,44.54523
Ukraine,UKR,2008,5.043574,42.895565
Ukraine,UKR,2009,5.11734,42.21531
Ukraine,UKR,2010,5.022149,41.846188
Ukraine,UKR,2011,5.03645,42.200726
Ukraine,UKR,2012,5.4393125,43.615894
Ukraine,UKR,2014,5.157592,39.87941
Ukraine,UKR,2015,4.7398868,37.087456
Ukraine,UKR,2017,4.844601,35.09209
Ukraine,UKR,2018,4.7920747,34.161263
Ukraine,UKR,2019,5.052297,34.24926
United Arab Emirates,ARE,2018,4.001003,6.2415643
United Arab Emirates,ARE,2019,3.7003977,5.877659
United Arab Emirates,ARE,2020,3.5655975,6.1776767
United Arab Emirates,ARE,2023,3.0464263,5.993704
United Kingdom,GBR,1950,6.6255074,40.78592
United Kingdom,GBR,1951,6.721977,44.13899
United Kingdom,GBR,1952,6.9799366,47.075573
United Kingdom,GBR,1953,7.1084723,50.49463
United Kingdom,GBR,1954,7.276034,53.957188
United Kingdom,GBR,1955,7.419715,56.296818
United Kingdom,GBR,1956,7.7834687,59.037624
United Kingdom,GBR,1957,7.8923388,61.337795
United Kingdom,GBR,1958,8.215668,63.175983
United Kingdom,GBR,1959,8.5250635,66.58504
United Kingdom,GBR,1960,8.8396435,68.38508
United Kingdom,GBR,1961,9.346839,69.69353
United Kingdom,GBR,1962,9.689809,71.73469
United Kingdom,GBR,1963,10.075475,73.40108
United Kingdom,GBR,1964,10.660379,74.85248
United Kingdom,GBR,1965,11.276631,76.439995
United Kingdom,GBR,1966,11.712925,77.62834
United Kingdom,GBR,1967,12.353748,79.77786
United Kingdom,GBR,1968,12.876111,80.4516
United Kingdom,GBR,1969,13.163332,82.37252
United Kingdom,GBR,1970,13.745498,82.53069
United Kingdom,GBR,1971,14.268605,81.67709
United Kingdom,GBR,1972,14.923152,82.90261
United Kingdom,GBR,1973,15.306366,83.66832
United Kingdom,GBR,1974,16.412344,84.39896
United Kingdom,GBR,1975,16.551392,82.58475
United Kingdom,GBR,1976,16.980612,83.47937
United Kingdom,GBR,1977,17.710085,82.65379
United Kingdom,GBR,1978,18.402689,83.09411
United Kingdom,GBR,1979,19.08303,83.15833
United Kingdom,GBR,1980,19.642359,81.74626
United Kingdom,GBR,1981,19.580008,78.37016
United Kingdom,GBR,1982,20.74181,77.238716
United Kingdom,GBR,1983,20.700966,78.21478
United Kingdom,GBR,1984,22.084913,76.61247
United Kingdom,GBR,1985,21.974918,75.914795
United Kingdom,GBR,1986,22.250889,72.9757
United Kingdom,GBR,1987,22.753054,71.00617
United Kingdom,GBR,1988,23.524796,70.022514
United Kingdom,GBR,1989,23.419523,67.50419
United Kingdom,GBR,1990,23.308804,66.11737
United Kingdom,GBR,1991,23.405703,64.86781
United Kingdom,GBR,1992,23.451065,62.622864
United Kingdom,GBR,1993,23.26293,59.757343
United Kingdom,GBR,1994,23.363626,57.830967
United Kingdom,GBR,1995,23.303436,55.394325
United Kingdom,GBR,1996,23.300196,53.02307
United Kingdom,GBR,1997,22.664398,50.645077
United Kingdom,GBR,1998,23.098309,49.761497
United Kingdom,GBR,1999,22.915009,47.394638
United Kingdom,GBR,2000,22.783312,45.869072
United Kingdom,GBR,2001,22.487507,44.80546
United Kingdom,GBR,2002,22.69029,43.88259
United Kingdom,GBR,2003,22.663162,41.94799
United Kingdom,GBR,2004,22.656136,40.802013
United Kingdom,GBR,2005,22.995092,40.141823
United Kingdom,GBR,2006,23.890774,39.767246
United Kingdom,GBR,2007,23.815058,39.033875
United Kingdom,GBR,2008,24.36787,38.57977
United Kingdom,GBR,2009,23.70392,37.542927
United Kingdom,GBR,2010,23.765957,36.245968
United Kingdom,GBR,2011,23.427967,35.692806
United Kingdom,GBR,2012,23.752375,34.30821
United Kingdom,GBR,2013,23.208292,33.87144
United Kingdom,GBR,2014,23.299154,33.12875
United Kingdom,GBR,2015,23.03763,31.762405
United Kingdom,GBR,2016,22.576097,31.373564
United Kingdom,GBR,2017,21.984827,29.81907
United Kingdom,GBR,2018,21.894707,29.521013
United Kingdom,GBR,2019,20.729506,27.812902
United Kingdom,GBR,2020,20.420698,26.52449
United Kingdom,GBR,2021,19.738169,24.799784
United States,USA,1950,4.342746,19.563656
United States,USA,1951,4.3462667,20.727365
United States,USA,1952,4.520858,22.381706
United States,USA,1953,4.409113,24.350494
United States,USA,1954,4.4252834,25.295622
United States,USA,1955,4.580117,26.959784
United States,USA,1956,4.7229967,28.955578
United States,USA,1957,4.7487645,30.12857
United States,USA,1958,4.9539146,31.093464
United States,USA,1959,5.0284286,32.601196
United States,USA,1960,5.143133,34.225418
United States,USA,1961,5.5360146,35.773975
United States,USA,1962,5.7688766,37.570232
United States,USA,1963,6.1747417,38.957836
United States,USA,1964,6.3557034,40.503975
United States,USA,1965,6.8711576,42.14196
United States,USA,1966,7.3586206,44.06723
United States,USA,1967,7.8513584,45.838795
United States,USA,1968,8.982716,48.84543
United States,USA,1969,9.555309,49.912548
United States,USA,1970,10.227083,51.662575
United States,USA,1971,10.985554,52.78761
United States,USA,1972,11.831434,54.719204
United States,USA,1973,12.242214,55.523647
United States,USA,1974,13.172948,57.042027
United States,USA,1975,13.8087435,57.33739
United States,USA,1976,14.850303,58.643627
United States,USA,1977,15.684418,59.900997
United States,USA,1978,16.756924,61.032017
United States,USA,1979,17.431074,61.449757
United States,USA,1980,18.767662,62.629253
United States,USA,1981,19.414457,62.765125
United States,USA,1982,20.570753,63.692997
United States,USA,1983,21.781414,63.820255
United States,USA,1984,22.331175,63.983704
United States,USA,1985,23.418041,63.972042
United States,USA,1986,23.9998,63.87163
United States,USA,1987,24.913107,64.435486
United States,USA,1988,25.86744,63.989132
United States,USA,1989,26.92824,63.608368
United States,USA,1990,27.899393,65.61687
United States,USA,1991,28.216984,64.60896
United States,USA,1992,28.962091,63.16722
United States,USA,1993,29.267147,62.83389
United States,USA,1994,29.454445,61.319084
United States,USA,1995,29.821596,60.118847
United States,USA,1996,29.878864,58.937634
United States,USA,1997,30.040283,57.598526
United States,USA,1998,30.066818,56.374535
United States,USA,1999,29.33077,54.185764
United States,USA,2000,29.659737,53.666687
United States,USA,2001,29.358156,52.40907
United States,USA,2002,29.63232,51.075466
United States,USA,2003,29.359823,49.902275
United States,USA,2004,29.037899,48.735737
United States,USA,2005,28.685009,47.87972
United States,USA,2006,28.325605,46.41957
United States,USA,2007,28.105068,44.79277
United States,USA,2008,27.650558,43.586834
United States,USA,2009,27.199741,42.038498
United States,USA,2010,26.536486,40.85316
United States,USA,2011,25.810741,39.271072
United States,USA,2012,25.494085,38.145393
United States,USA,2013,24.827482,36.62157
United States,USA,2014,24.285414,35.309376
United States,USA,2015,23.366884,33.783466
United States,USA,2016,22.12957,31.649551
United States,USA,2017,21.298588,29.947645
United States,USA,2018,20.37159,28.191826
United States,USA,2019,19.442684,26.926834
United States,USA,2020,18.556765,25.54636
United States,USA,2021,18.09726,24.433039
United States,USA,2022,17.568537,23.082518
Uruguay,URY,1955,4.7012033,29.861912
Uruguay,URY,1956,3.5043812,38.736176
Uruguay,URY,1957,3.883205,37.373276
Uruguay,URY,1958,4.587946,35.15112
Uruguay,URY,1959,3.8839633,40.273773
Uruguay,URY,1960,4.7182007,41.74485
Uruguay,URY,1963,5.2958503,42.2539
Uruguay,URY,1964,4.2782707,46.482727
Uruguay,URY,1965,4.35237,46.598785
Uruguay,URY,1966,4.044529,48.910675
Uruguay,URY,1967,4.8373036,51.2605
Uruguay,URY,1968,3.895871,48.57622
Uruguay,URY,1969,4.4567776,48.655754
Uruguay,URY,1970,5.0648937,50.17709
Uruguay,URY,1971,4.291667,51.75714
Uruguay,URY,1972,4.6459928,49.089016
Uruguay,URY,1973,4.2848396,47.884754
Uruguay,URY,1974,4.191266,50.358044
Uruguay,URY,1975,4.262685,53.202408
Uruguay,URY,1976,4.574906,52.24798
Uruguay,URY,1977,4.7211685,53.218914
Uruguay,URY,1978,4.7943516,56.21379
Uruguay,URY,1980,3.876058,53.979702
Uruguay,URY,1981,4.854015,57.97403
Uruguay,URY,1982,4.617738,59.901665
Uruguay,URY,1983,5.2946687,60.89681
Uruguay,URY,1984,4.7187643,60.343643
Uruguay,URY,1985,4.4303694,60.13897
Uruguay,URY,1986,4.7935843,61.831375
Uruguay,URY,1987,5.107482,62.97262
Uruguay,URY,1988,5.124199,63.589436
Uruguay,URY,1989,5.863609,59.10162
Uruguay,URY,1990,4.75931,63.718723
Uruguay,URY,1993,5.879779,57.64583
Uruguay,URY,1994,5.585364,55.479954
Uruguay,URY,1995,5.843127,62.858166
Uruguay,URY,1996,5.4821653,55.16367
Uruguay,URY,1997,7.0565004,56.02213
Uruguay,URY,1998,6.40113,54.705803
Uruguay,URY,1999,5.738283,52.009804
Uruguay,URY,2000,6.2911277,53.497974
Uruguay,URY,2001,6.7121687,53.37477
Uruguay,URY,2002,6.6388307,53.546036
Uruguay,URY,2003,7.778923,53.103344
Uruguay,URY,2004,7.7765875,47.62595
Uruguay,URY,2005,7.2270384,50.32174
Uruguay,URY,2006,7.0419183,49.70951
Uruguay,URY,2007,8.423434,48.46335
Uruguay,URY,2008,10.344879,48.26241
Uruguay,URY,2009,8.428062,49.114864
Uruguay,URY,2010,9.885858,48.127186
Uruguay,URY,2012,9.885036,43.51528
Uruguay,URY,2013,10.651613,44.458797
Uruguay,URY,2014,11.382065,46.346455
Uruguay,URY,2015,12.213184,44.11397
Uruguay,URY,2016,13.158146,42.68972
Uruguay,URY,2017,11.410625,41.904266
Uruguay,URY,2018,12.704957,42.778145
Uruguay,URY,2019,14.23746,42.686752
Uruguay,URY,2020,14.317066,38.424255
Uruguay,URY,2021,12.854527,35.992615
Uruguay,URY,2022,13.051841,36.219494
Uzbekistan,UZB,1981,5.0324183,19.448202
Uzbekistan,UZB,1982,5.3112044,21.198496
Uzbekistan,UZB,1985,5.4343486,21.279549
Uzbekistan,UZB,1986,5.515323,24.61924
Uzbekistan,UZB,1987,6.594694,26.640148
Uzbekistan,UZB,1988,5.9954677,22.854803
Uzbekistan,UZB,1989,5.340621,24.037191
Uzbekistan,UZB,1990,6.044891,21.989704
Uzbekistan,UZB,1991,5.446763,21.952166
Uzbekistan,UZB,1992,5.2018943,20.496714
Uzbekistan,UZB,1993,5.301883,18.92938
Uzbekistan,UZB,1994,4.5287337,16.18755
Uzbekistan,UZB,1995,4.342063,16.882162
Uzbekistan,UZB,1996,4.133623,15.452748
Uzbekistan,UZB,1997,4.1134677,15.014977
Uzbekistan,UZB,1998,4.2614512,13.588626
Uzbekistan,UZB,1999,3.6323168,12.622668
Uzbekistan,UZB,2000,3.7231138,12.124658
Uzbekistan,UZB,2001,3.3004496,11.463784
Uzbekistan,UZB,2002,3.491747,12.222186
Uzbekistan,UZB,2003,3.5694683,11.200402
Uzbekistan,UZB,2004,2.647627,10.179356
Uzbekistan,UZB,2005,3.3986387,10.960481
Uzbekistan,UZB,2009,2.652501,9.082764
Uzbekistan,UZB,2010,2.8095534,8.8099785
Uzbekistan,UZB,2011,2.668147,10.538507
Uzbekistan,UZB,2012,3.4747086,9.17968
Uzbekistan,UZB,2013,3.2782574,10.171546
Uzbekistan,UZB,2014,3.018097,9.683245
Uzbekistan,UZB,2015,2.9447749,10.095164
Uzbekistan,UZB,2016,3.4654067,9.511326
Uzbekistan,UZB,2017,3.4938402,10.203298
Uzbekistan,UZB,2018,3.1856961,9.177425
Uzbekistan,UZB,2019,3.0589006,9.792704
Uzbekistan,UZB,2020,2.49991,7.995907
Uzbekistan,UZB,2021,2.419254,6.371162
Uzbekistan,UZB,2022,2.398537,4.854324
Uzbekistan,UZB,2023,2.8763113,6.87001
Venezuela,VEN,1955,3.7687206,9.860694
Venezuela,VEN,1956,4.9887033,11.263982
Venezuela,VEN,1957,5.5672674,9.539663
Venezuela,VEN,1958,5.3955545,11.014326
Venezuela,VEN,1959,5.1647635,11.251764
Venezuela,VEN,1960,5.515378,10.134194
Venezuela,VEN,1961,5.608526,11.39812
Venezuela,VEN,1962,5.144903,13.125247
Venezuela,VEN,1963,5.9599123,12.237015
Venezuela,VEN,1964,6.4074135,14.48809
Venezuela,VEN,1965,7.271064,15.445363
Venezuela,VEN,1966,6.8115745,15.991762
Venezuela,VEN,1967,5.991415,14.607413
Venezuela,VEN,1968,7.997946,15.738719
Venezuela,VEN,1969,6.892525,15.372862
Venezuela,VEN,1970,6.9042554,17.981537
Venezuela,VEN,1971,6.696099,17.10259
Venezuela,VEN,1972,7.593122,17.799486
Venezuela,VEN,1973,7.7429094,14.246568
Venezuela,VEN,1974,7.9584303,17.229036
Venezuela,VEN,1975,8.317673,19.02294
Venezuela,VEN,1976,9.461122,18.180481
Venezuela,VEN,1977,7.904631,20.032827
Venezuela,VEN,1978,7.3783045,18.182035
Venezuela,VEN,1979,7.759638,17.352812
Venezuela,VEN,1980,8.017662,16.815594
Venezuela,VEN,1981,7.986527,17.306046
Venezuela,VEN,1982,7.717324,17.32312
Venezuela,VEN,1983,8.188835,19.415081
